chapter,verse,text
· K®ß√a’s abode beyond – 207
· one not bound by karma  is beyond – 118
· one who is free from modes is equally 
disposed to – 354
· pious free from illusion of – 199
· sannyåsî  is beyond – 136
· serious yoga student should be  beyond 
– 119
· wise person unburdend by –361
· yogî free from – 119, 249
Durvåså – 246  
Duryodhana  – xvi, xvii, 3, 8, 10, 11, 13
Duty (Duties) – 
· acting according to – 386
· Arjuna’s – 15, 48, 50, 76, 93, 379, 420, 
421, 437
· Arjuna wanted to abandon – 15, 34, 51, 
93, 420, 437
· åryans  perform Vedic – 34
· Bhågavatam  cited on achieving 
perfection by performing – 115
· detachment to results of – 417, 436
· dharma  as – xi, 106
· failure in – 12
· improper to perform another’s –  92, 
93, 436, 437
· in mode of goodness  – 417, 426
· in mode of ignorance – 428
· in mode of passion – 426, 428
· karma  as – 118
· K®ß√a has no – 86, 88
· K®ß√a tells Arjuna to perform 
prescribed – 76, 84
· must not be abandoned – 436, 437
· neglect of – 34, 51, 84, 93, 437, 416, 
417, 436
· not being attached to performing 
prescribed – 55
· occupational – xi
· of åtmå – 82
· of a brahmacårî  – 414
· of four social orders – 414
· of a g®hastha  – 414
· of human beings – 405, 425
· of a vånaprasthas  – 414
· of a vaiçya  – 433
· of a warrior – 32
· one who finds pleasure in self has no 
– 83
· perfection attained through prescribed 
– 84, 115, 435
· prescribed activities performed out 
of – 417
· promotion to higher planets by 
performing – 34
· realisation of one’s – 386
· renunciation of – 416, 417
· sannyåsî  performs prescribed – 153
· self-realised have no – 83
· tyågî’s  mentality towards – 417
· ultimate – 410, 425
· wise execute their – 87
· without attachment – 84
· yogî performs prescribed – 153
(See also  – Action , Akarma, Dharma , 
Karma, Karma-yoga, Prescribed duties, 
Vikarma )
Dvaita  – 109
Dvaitådvaita  –109
Dvåpara-yuga – 88, 106, 108
Dvårakå  – 161, 444
- E -
Earth (element) – 96, 105, 181, 182, 184, 
186, 320, 353
Earth (planet)  – 
· aliens seeding life on – 79
· Arjuna will enjoy – 50, 51
· as mother – 434
· fighting on – 6
· higher planets compared to – 34
· K®ß√a descended to –xvii, 246, 366
· modes of nature effect everyone on – 
· those in mode of passion remain on 
– 350
· those on higher planets reborn on – 
235, 236
· Varåha lifted up – 278
· years on Satya-loka compared to – 217
· yogî reborn on – 221
Eating  – 
· according to modes of nature – 396 
-398
· annamaya  as – 38
· as a sacrifice – 237
· blood & body of a saint – 400
· bhakti-yogîs and – 398
· by one who is a knower of truth – 139
· Caitanya-caritåm®ta cited on devotees 
controlling – 196
· Jean Anthelme Brillat-Savarin quoted 
on – 397
· little – 438
· meat – 138, 155, 398, 434· milk products – 160, 434
· one cannot be a yogî by not – 160
· sacrified animals – 400
· satisfying our existence by – 38
· senses become purified by – 82
· sleeping, mating & defending – 211, 
· too much or too little – 160 
(See also  – Food)
Elements – 58, 96, 97, 105, 181-186, 218, 
307, 320, 321, 331, 337
Elephant  – 40, 142, 259, 423
Embodied consciousness  (See – Åtmå , 
Consciousness,  Individual unit of 
consciousness, Jîva, Self )
Emerson, Ralph Waldo – xv
End times  – 217
Enemies  – 
· Arjuna insulted by – 49, 50
· Arjuna refused to kill – 15, 32
· duty for warrior to face – 32
· equanimity to friends and – 157, 314, 
354, 355
· K®ß√a already killed Arjuna’s  – 286
· lust, anger & greed as – 94-97, 386, 387
· mind as worst – 154, 155
· På√∂avas destroying – 12
· time as great – 287
Enjoyment – 
· and suffering as results of karma  – 119, 
· and suffering as results pious & impious 
acts – 241
· Arjuna does not desire royal – 21, 28
· asuras  and – 381, 383
· charlatan yogîs engage in sense – 65
· detachment to – 117, 154
· food and –  396
· in higher planets – 221, 234, 236, 324
· in modes that born of material nature 
– 329
· kåma  as material – 371
· K®ß√a & ultimate – 148, 236 , 238, 418
· mantras  remove contamination of sense 
– 214
· many branched desires of mundane – 52
· material body & sense – 69, 365
· mentality of – 382
· mode of ignorance and – 365, 423
· mode of passion and – 424, 431
· pañca-koça  & sense – 38
· renouncement of sense objects and – 61
· renunciation & material – 407, 436
· sacrifice and – 123
· sexual lust at forefront of – 382
· Vedic rituals for – 235
· without offering to demigods – 78
Enlightenment –  
· false ego never leads to – 69
· food offered in sacrifice leads to – 78
· Gîtå for – xi, 328
· K®ß√a appearing in heart of yogî leads 
to – 253
· open to all – 287
· perfect yogî has  – 146
· seeing K®ß√a in all things is – 171
Envy –  
· Arjuna without – 225
· as most dangerous – 93
· as purely evil – 93
· Bhågavatam  cited on åcårya  and – 127
· deva free from – 377
· devotee free from – 313
· fall-vådî believes Supreme Abode 
subject to – 364
· Gîtå not disclosed to those with – 447, 
· K®ß√a does not reveal Himself to those 
with – 198
· Kurukßetra war due to – 12
· mahå-måyå  covers those who have – 198
· material world and – 363
· suffering of those with – 384
· those that follow K®ß√a are without 
– 91
· those that neglect K®ß√a due to – 91
Environment – 162, 382, 434
Equality  – 
· Caitanya-caritåm®ta  cited on devotee 
seeing things with – 195
· in success & failure – 118
· K®ß√a sees all beings with – 239, 241
· of vision for wise man & yogî – 142, 
157, 162, 167, 334, 335, 438
· one free from modes sees things with – 
353, 354
· seeing Supreme in all places with – 334
· transcendental knowledge and – 144
Equanimity – 50 , 56, 143, 247, 322
Equipoise  – 37, 55, 308, 314
Europe – 81, 394
Evil – 
· Arjuna worried about result of – 16
· Edmund Burke quoted on – 15
· envy as purely – 93
· equanimity towards good and – 60· knowledge to discriminate between 
good and – 7
· lust as – 94
· wars to resolve good and – 6
· world full of – 7
Evolution  – 40, 145, 180
- F -
Faith –  
· activities without – 408
· arises from impressions from previous 
lives – 391, 393
· as quality of a bråhma√a  – 432
· atheists & theists have – 393
· attaining supreme peace through – 129
· austerity with – 402
· best of yogîs has – 175, 303, 304
· Bhakti-rasåm®ta-sindhu  cited on – 112
· destination of imperfect yogî with – 172
· Gîtå-måhåtmya cited on studying Gîtå 
with – 450
· hearing Gîtå with – 449
· in mode of goodness – 393, 394,  402
· in mode of ignorance – 393
· in modes of nature – 391
· in pure consciousness – 394
· in worship of demigods – 194, 235
· neglecting Vedic rules & worshipping 
with – 391, 393
· no happiness without – 130
· perfect devotee has great – 303
· person made of – 392
· rebirth due to lack of – 226
· transcendental – 394
· transcending death due to – 330, 361
· (See also  – Nirgu√a-çraddhå, Çraddhå )
Fall-vådî – 364, 471
False ego –  
· and mode of nature – 68
· and real ego – 68
· as an element – 96, 105, 181, 185, 320, 
· as cause of bodily consciousness – 69, 
· as performer of activities – 419
· attaining peace by being free from – 66
· Caitanya-caritåm®ta  cited on devotees 
free from – 196
· ignoring K®ß√a due to – 440
· knowledge as freedom from – 322
· those not bound by actions have no – 
420 (See also  – Aha∫kåra )
False renunciation –  238, 416–418
Fame – 
· Arjuna risks losing – 48
· arising from K®ß√a – 247, 248
· as quality of Bhagavån – 30
· austerities in mode of passion for – 403
· demons representing desire for – 22
· devotee equipoised in infamy and – 314
Family –  
· approaching K®ß√a irrespective of – 241
· Arjuna as man with – 171
· Arjuna from noble – 32
· birth in particular – 115
· destroying traditions & values of – 19, 
20, 23
· g®hasthas  as people with – 136
· Kurukßetra war due to attachment 
to – 12
· unsuccessful yogî takes birth in  learned 
or prosperous – 173
· unwanted progeny as result of 
destroying traditions of – 20
· Vasiß†ha-sm®ti cited on kidnapping 
members of – 33
Farming  – 432- 434
Fasting  – 
· austerities in modes and – 395, 403
· controlling mind and – 166
· sannyåsî  and – 137
· yoga and – 211
Fear – 
· arises from K®ß√a – 247
· Arjuna not fighting out of – 49
· awe & reverence borders on – 277
· chanting oµ removes – 189
· devotee free from – 110
· giving up duties through – 416, 420
· K®ß√a tells Arjuna & devotees not to – 
443, 444
· mode of ignorance and – 428
· of Arjuna seeing universal form – 275–
283, 288–293
· of God not in bhakti-yoga  – 102
· of losing human form of life – 53
· one is dear to K®ß√a who is without 
– 313
· sage of steady mind has no – 60
· transcendental knowledge saves one 
from greatest – 51, 53
· Vaiku√†ha free from – 449
· yogî never bound by – 147, 159
Fearlessness  – 
· arises from K®ß√a – 247· as a quality of a deva – 377
· devotee and – 1 10. 313
· sage of steady mind has – 60
· yogî has – 147, 159
Fertilisers – 435 
Field (of activity)  – 184, 319, 320, 321, 
326, 334, 337 (See also  –Body )
Fighting –  
· Arjuna disinterested in – 16,  35, 420, 
437, 440
· Arjuna insulted for not – 49
· as Arjuna’s duty – 15, 440
· at Kurukßetra – xviii
· K®ß√a encourages Arjuna into – 39, 50, 
91, 130, 205, 287, 428
· kßatriya  and – 432, 433
· modes of nature continually – 346, 347
· sometimes necessary – 428
· sometimes unavoidable – 32
· throughout history– 6  (See also  – War)
Fire – 
· analogy of moths entering – 282
· analogy of pouring water on fire – 214
· analogy of smoke covering – 94, 436
· analogy of wood burned by – 125
· as element – 96, 105, 181, 182, 184, 
· sacrifices – 393
· individual consciousness not burned 
by – 43
· knowers of Brahman on path of light 
and – 219
· Ka†ha Upanißad  on Supreme Abode not 
lit by – 363
· K®ß√a as Agni, presiding deity of – 290
· K®ß√a as digestive – 367
· K®ß√a as lustre of – 186, 366
· K®ß√a as sacred – 120, 123, 232
· lust like all-devouring – 95, 97
· Mahåbhårata  cited on sun as cooking  
– 287
· Manu saµhitå cited on one who sets 
– 33
· mouth of universal form like blazing 
– 27
· of knowledge burns all action – 117
· of self-control – 120
· of self-purification – 121
· of senses – 120
· of wisdom burns karma  – 125
· satisfying lust like pouring fuel on – 97
· Çikßåß†aka  cited on K®ß√a’s name 
extinguishing material – 108
· Supreme Abode not illumined by – 361, 
Fish – 138, 155, 239, 335, 398 (See also  
– Aquatics)
Food –  
· all beings subsist on – 79
· as prasådam  – 238
· Bhågavatam  cited on jîvas as – 7
· enlightened individuals eat sacrificial 
– 78, 399
· fertilisers and – 435
· fire of digestion digests all –  367
· forefathers fall down due 
discontinuation of – 20
· in mode of goodness – 396, 397
· in mode of goodness carries karma  – 
· in mode of ignorance – 397, 398
· in mode of passion – 396, 397
· in modes of nature – 393, 396, 397
· Jean Anthelme Brillat-Savarin cited 
